image_id,gender,age,headshape,hair,hair_type,hair_color,forehead_occlusion,eyebrow_size,eyebrow_shape,eyes_color,eyes_size,eyes_shape,bags_under_eyes,narrow_eyes,eye_makeup,eyes_occlusion,nose_size,lips_size,lipstick,mouth_open,chin_shape,mustache,beard,goatee,sideburns,makeup,skin,expression,smile,glasses,hat
02500.jpg,man,young,square head,,,brown hair,,normal eyebrow,straight eyebrow,blue eyes,small eyes,upturned eyes,,,eye makeup,,pointy nose,,,closed mouth,,,,,,less makeup,white skin,neutral,,,
04486.jpg,woman,young,triangle head,,wavy hair,blond hair,,thin eyebrow,round eyebrow,brown eyes,big eyes,deep set eyes,,,eye makeup,,,full lips,lipstick,closed mouth,,,,,,heavy makeup,pale skin,neutral,,,
03991.jpg,woman,young,oval head,receding hair,wavy hair,black hair,,thin eyebrow,straight eyebrow,black eyes,normal eyes,upturned eyes,,,eye makeup,,big nose,big lips,lipstick,closed mouth,,,,,,less makeup,brown skin,neutral,,,
03169.jpg,female,young,oval head,,,brown hair,,thin eyebrow,angled eyebrow,blue eyes,normal eyes,almond eyes,,,eye makeup,,,,lipstick,open mouth,,,,,,heavy makeup,fair skin,happiness,,,
02977.jpg,woman,young,triangle head,,wavy hair,brown hair,,normal eyebrow,angled eyebrow,blue eyes,normal eyes,almond eyes,,,eye makeup,,,,,closed mouth,,,,,,less makeup,pale skin,neutral,,,
00467.jpg,male,young,square head,,straight hair,brown hair,,bushy eyebrow,round eyebrow,black eyes,small eyes,deep set eyes,bags under eyes,narrow eyes,,,big nose,,,closed mouth,double chin,mustache,beard,goatee,,less makeup,wheat colour skin,happiness,smile,,
04739.jpg,male,old,oval head,,wavy hair,blond hair,,normal eyebrow,straight eyebrow,blue eyes,small eyes,deep set eyes,bags under eyes,,,,big nose,,,closed mouth,double chin,,beard,,,less makeup,fair skin,happiness,happy,,
03165.jpg,female,young,oval head,,wavy hair,brown hair,,thick eyebrow,round eyebrow,gray eyes,normal eyes,almond eyes,,,eye makeup,,,thick lips,lipstick,closed mouth,,,,,,wearing makeup,white skin,neutral,,,
02387.jpg,female,young,oval head,,wavy hair,black hair,,normal eyebrow,angled eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,bulbous nose,,lipstick,closed mouth,,,,,,heavy makeup,wheat colour skin,happiness,,,
00686.jpg,woman,young,oval head,receding hair,,black hair,,bushy eyebrow,angled eyebrow,brown eyes,big eyes,almond eyes,,,eye makeup,,bulbous nose,thick lips,lipstick,open mouth,,,,,,heavy makeup,black skin,happiness,smile,,
01331.jpg,man,aged,oval head,,wavy hair,brown hair,,thin eyebrow,straight eyebrow,black eyes,small eyes,almond eyes,,,eye makeup,,big nose,,,closed mouth,,,beard,,,less makeup,white skin,happiness,,sunglasses,
03363.jpg,male,young,rectangle head,,wavy hair,black hair,,thick eyebrow,straight eyebrow,blue eyes,normal eyes,almond eyes,bags under eyes,,,,,,,closed mouth,,,beard,,,less makeup,wheat colour skin,neutral,,,
01187.jpg,woman,young,square head,,,blonde hair,,thin eyebrow,straight eyebrow,gray eyes,small eyes,almond eyes,,,eye makeup,,,,lipstick,open mouth,,,,,,heavy makeup,white skin,happiness,happy,,
01016.jpg,male,young,oval head,,wavy hair,brown hair,,thick eyebrow,straight eyebrow,blue eyes,normal eyes,deep set eyes,,,eye makeup,,big nose,full lips,,closed mouth,,,,,,less makeup,white skin,happiness,,,
03511.jpg,male,young,oval head,,,black hair,,bushy eyebrow,straight eyebrow,brown eyes,small eyes,deep set eyes,bags under eyes,,,,bulbous nose,full lips,,closed mouth,,,,,,less makeup,white skin,neutral,,,
01523.jpg,man,young,triangle head,,,black hair,,thin eyebrow,straight eyebrow,green eyes,normal eyes,almond eyes,,,eye makeup,,,,,closed mouth,,,beard,,,less makeup,fair skin,neutral,,,
00718.jpg,male,young,triangle head,,,brown hair,,normal eyebrow,straight eyebrow,black eyes,normal eyes,upturned eyes,,,eye makeup,,big nose,big lips,,open mouth,,,beard,,,less makeup,white skin,happiness,happy,,
00284.jpg,male,young,square head,,,black hair,,normal eyebrow,straight eyebrow,black eyes,small eyes,almond eyes,bags under eyes,,,,big nose,,,closed mouth,,,,,,less makeup,wheat colour skin,neutral,,,
02114.jpg,female,old,oval head,,straight hair,blonde hair,,normal eyebrow,round eyebrow,black eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,,lipstick,open mouth,,,,,,heavy makeup,white skin,happiness,happy,,
04593.jpg,woman,young,triangle head,,wavy hair,brown hair,,thick eyebrow,straight eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,thick lips,lipstick,closed mouth,,,,,,wearing makeup,pale skin,neutral,,,
00448.jpg,woman,young,oval head,,,brown hair,,normal eyebrow,straight eyebrow,green eyes,normal eyes,deep set eyes,,,eye makeup,,pointy nose,,lipstick,closed mouth,,,,,,less makeup,white skin,neutral,,,
01745.jpg,female,young,oval head,,straight hair,red hair,,normal eyebrow,round eyebrow,brown eyes,big eyes,almond eyes,,,eye makeup,,pointy nose,big lips,lipstick,open mouth,,,,,,wearing makeup,white skin,happiness,,,
04820.jpg,female,old,round head,,wavy hair,brown hair,,thin eyebrow,round eyebrow,brown eyes,small eyes,deep set eyes,,,eye makeup,,bulbous nose,,lipstick,open mouth,,,,,,wearing makeup,fair skin,happiness,smile,,
00340.jpg,female,aged,round head,,,blonde hair,,normal eyebrow,round eyebrow,black eyes,normal eyes,almond eyes,bags under eyes,,eye makeup,,,,lipstick,open mouth,double chin,,,,,wearing makeup,white skin,happiness,happy,,
04386.jpg,woman,young,square head,,wavy hair,brown hair,,thin eyebrow,straight eyebrow,green eyes,normal eyes,almond eyes,,,eye makeup,eyes occlusion,,thick lips,lipstick,closed mouth,,,,,,less makeup,white skin,neutral,,,
04108.jpg,male,young,round head,,straight hair,red hair,,thick eyebrow,straight eyebrow,black eyes,normal eyes,almond eyes,,,eye makeup,,,,,closed mouth,,,,,,less makeup,white skin,neutral,,,
04945.jpg,female,young,oval head,,wavy hair,blonde hair,,normal eyebrow,round eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,,,,closed mouth,,,,,,less makeup,fair skin,neutral,,,
04768.jpg,man,young,round head,,,brown hair,,normal eyebrow,round eyebrow,gray eyes,small eyes,almond eyes,,,,,,thick lips,,closed mouth,,,,,,less makeup,pale skin,neutral,,,
00768.jpg,man,young,triangle head,,,black hair,,thick eyebrow,angled eyebrow,black eyes,big eyes,upturned eyes,,,,,bulbous nose,,,closed mouth,,,,,,less makeup,white skin,neutral,,,
02271.jpg,female,young,round head,,,black hair,,normal eyebrow,straight eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,big nose,,lipstick,open mouth,,,,,,heavy makeup,white skin,happiness,happy,,
03255.jpg,woman,young,oval head,,,brown hair,,thick eyebrow,angled eyebrow,gray eyes,big eyes,almond eyes,,,eye makeup,,pointy nose,full lips,,closed mouth,,,,,,less makeup,wheat colour skin,neutral,,,
02567.jpg,male,young,round head,,,black hair,,bushy eyebrow,straight eyebrow,blue eyes,small eyes,almond eyes,,,eye makeup,,bulbous nose,,,closed mouth,,,beard,,,less makeup,white skin,happiness,happy,,
03366.jpg,male,young,oval head,,,brown hair,,thick eyebrow,straight eyebrow,gray eyes,small eyes,deep set eyes,bags under eyes,narrow eyes,eye makeup,,big nose,full lips,,closed mouth,,mustache,beard,,,less makeup,pale skin,neutral,,,
01644.jpg,man,young,rectangle head,,,brown hair,,thick eyebrow,straight eyebrow,green eyes,normal eyes,almond eyes,bags under eyes,,eye makeup,,bulbous nose,,,closed mouth,,,beard,,,less makeup,wheat colour skin,neutral,,,
02025.jpg,female,young,triangle head,,,black hair,,normal eyebrow,angled eyebrow,black eyes,normal eyes,upturned eyes,,,eye makeup,,bulbous nose,thick lips,lipstick,open mouth,,,,,,heavy makeup,brown skin,happiness,smile,,
03902.jpg,woman,young,round head,,wavy hair,brown hair,,normal eyebrow,round eyebrow,green eyes,small eyes,almond eyes,,,eye makeup,,,,lipstick,open mouth,,,,,,wearing makeup,fair skin,neutral,,,
03049.jpg,man,young,oval head,,,brown hair,,bushy eyebrow,angled eyebrow,brown eyes,normal eyes,deep set eyes,bags under eyes,,eye makeup,,bulbous nose,,,closed mouth,,,,,,less makeup,white skin,neutral,,,
01862.jpg,woman,young,oval head,,,brown hair,,normal eyebrow,angled eyebrow,gray eyes,normal eyes,downturned eyes,,,eye makeup,,,,,closed mouth,,,,,,less makeup,white skin,happiness,,,
03678.jpg,male,aged,oval head,,,brown hair,,thick eyebrow,angled eyebrow,brown eyes,small eyes,deep set eyes,bags under eyes,,,,big nose,big lips,,open mouth,,mustache,beard,goatee,,less makeup,brown skin,happiness,,,hat
00665.jpg,female,young,oval head,,,blonde hair,,thin eyebrow,angled eyebrow,gray eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,,lipstick,open mouth,,,,,,heavy makeup,fair skin,happiness,happy,,
03155.jpg,woman,young,round head,receding hair,,brown hair,,normal eyebrow,angled eyebrow,brown eyes,small eyes,deep set eyes,,,eye makeup,,,,lipstick,open mouth,,,,,,heavy makeup,pale skin,happiness,happy,,
01469.jpg,woman,young,oval head,,wavy hair,blonde hair,,thin eyebrow,angled eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,,lipstick,open mouth,,,,,,heavy makeup,fair skin,happiness,smile,,
01537.jpg,man,old,square head,,,brown hair,,normal eyebrow,straight eyebrow,brown eyes,normal eyes,almond eyes,,,,,pointy nose,,,open mouth,,,beard,,,less makeup,white skin,happiness,happy,,
02195.jpg,man,young,oval head,,wavy hair,blonde hair,,thick eyebrow,straight eyebrow,gray eyes,small eyes,deep set eyes,,,eye makeup,,,,,open mouth,,,,,,less makeup,white skin,happiness,happy,,
02297.jpg,male,young,rectangle head,,,brown hair,,bushy eyebrow,round eyebrow,blue eyes,small eyes,downturned eyes,,,,,pointy nose,,,closed mouth,,,beard,,,less makeup,white skin,neutral,,,
03258.jpg,woman,old,oval head,,wavy hair,black hair,,normal eyebrow,angled eyebrow,blue eyes,normal eyes,deep set eyes,,,eye makeup,,big nose,full lips,lipstick,open mouth,,,,,,wearing makeup,brown skin,happiness,smile,,
03568.jpg,woman,aged,triangle head,,wavy hair,black hair,,normal eyebrow,round eyebrow,black eyes,normal eyes,almond eyes,,,eye makeup,,big nose,,lipstick,closed mouth,,,,,,heavy makeup,wheat colour skin,happiness,,,
03074.jpg,female,old,oval head,,,brown hair,,thin eyebrow,straight eyebrow,black eyes,small eyes,almond eyes,,,eye makeup,,bulbous nose,,lipstick,open mouth,,,,,,heavy makeup,white skin,happiness,smile,,
01850.jpg,woman,young,oval head,,straight hair,blonde hair,,thin eyebrow,straight eyebrow,blue eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,big lips,lipstick,closed mouth,,,,,,less makeup,pale skin,neutral,,,
00318.jpg,male,young,triangle head,,wavy hair,black hair,,thick eyebrow,angled eyebrow,black eyes,small eyes,deep set eyes,,,eye makeup,,big nose,,,open mouth,,,beard,,,less makeup,white skin,happiness,happy,,
00164.jpg,female,old,square head,,wavy hair,brown hair,,normal eyebrow,angled eyebrow,blue eyes,small eyes,deep set eyes,,,eye makeup,,big nose,full lips,lipstick,open mouth,,,,,,less makeup,white skin,happiness,happy,,
03417.jpg,female,old,round head,,wavy hair,black hair,,thick eyebrow,round eyebrow,blue eyes,normal eyes,upturned eyes,bags under eyes,,eye makeup,,bulbous nose,,lipstick,closed mouth,,,,,,heavy makeup,black skin,happiness,smile,,
02855.jpg,male,young,oval head,,wavy hair,black hair,,thick eyebrow,straight eyebrow,brown eyes,normal eyes,almond eyes,bags under eyes,,,,big nose,full lips,,open mouth,,,,,,less makeup,wheat colour skin,happiness,,,
02108.jpg,male,aged,square head,receding hair,straight hair,gray hair,,thick eyebrow,angled eyebrow,black eyes,small eyes,deep set eyes,bags under eyes,,,,bulbous nose,,,closed mouth,double chin,,,,,less makeup,fair skin,neutral,,,
04503.jpg,man,old,round head,,straight hair,gray hair,,normal eyebrow,round eyebrow,gray eyes,normal eyes,deep set eyes,bags under eyes,,,,,full lips,,open mouth,,,,,,less makeup,pale skin,happiness,,,
01797.jpg,female,young,triangle head,,wavy hair,blonde hair,,thin eyebrow,angled eyebrow,green eyes,normal eyes,upturned eyes,,,eye makeup,,,full lips,lipstick,closed mouth,,,,,,wearing makeup,white skin,happiness,happy,,
03161.jpg,woman,young,oval head,,wavy hair,brown hair,,normal eyebrow,angled eyebrow,brown eyes,normal eyes,deep set eyes,,,eye makeup,,,,lipstick,open mouth,,,,,,heavy makeup,fair skin,happiness,happy,,
04455.jpg,woman,young,round head,,wavy hair,brown hair,,normal eyebrow,angled eyebrow,gray eyes,big eyes,almond eyes,,,eye makeup,,,thick lips,lipstick,open mouth,,,,,,less makeup,white skin,happiness,,,
04852.jpg,man,young,triangle head,,,black hair,,normal eyebrow,straight eyebrow,black eyes,normal eyes,deep set eyes,,,,,pointy nose,,,closed mouth,,,beard,,,less makeup,wheat colour skin,neutral,,,
00693.jpg,female,young,oval head,,wavy hair,black hair,,normal eyebrow,angled eyebrow,black eyes,normal eyes,downturned eyes,,,eye makeup,,big nose,full lips,lipstick,closed mouth,,,,,,less makeup,brown skin,happiness,smile,,
02080.jpg,male,young,oval head,,wavy hair,black hair,,normal eyebrow,straight eyebrow,green eyes,small eyes,almond eyes,,,eye makeup,,pointy nose,thick lips,,closed mouth,,,,,,less makeup,pale skin,neutral,,,
03870.jpg,female,young,triangle head,,wavy hair,brown hair,,normal eyebrow,angled eyebrow,gray eyes,big eyes,upturned eyes,,,eye makeup,,pointy nose,,lipstick,open mouth,,,,,,wearing makeup,fair skin,happiness,smile,,
04336.jpg,female,young,oval head,,wavy hair,brown hair,,normal eyebrow,straight eyebrow,brown eyes,normal eyes,upturned eyes,bags under eyes,,eye makeup,,big nose,thick lips,lipstick,open mouth,,,,,,wearing makeup,fair skin,happiness,happy,,
00558.jpg,woman,young,rectangle head,,,brown hair,,thin eyebrow,angled eyebrow,blue eyes,big eyes,deep set eyes,,,eye makeup,,,,lipstick,closed mouth,,,,,,less makeup,pale skin,happiness,happy,,
03738.jpg,female,young,oval head,,straight hair,blonde hair,,thin eyebrow,round eyebrow,gray eyes,small eyes,almond eyes,,,eye makeup,,bulbous nose,thick lips,lipstick,open mouth,,,,,,heavy makeup,white skin,happiness,smile,,
01857.jpg,man,aged,square head,,,black hair,,thick eyebrow,round eyebrow,black eyes,normal eyes,upturned eyes,bags under eyes,narrow eyes,,,big nose,full lips,,open mouth,double chin,,,,,less makeup,brown skin,happiness,happy,spectacles,hat
00554.jpg,female,aged,triangle head,,wavy hair,brown hair,,thin eyebrow,angled eyebrow,gray eyes,normal eyes,almond eyes,,,eye makeup,,big nose,,lipstick,open mouth,,,,,,heavy makeup,white skin,happiness,smile,,
03180.jpg,woman,young,oval head,,wavy hair,brown hair,,normal eyebrow,straight eyebrow,green eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,thick lips,lipstick,closed mouth,,,,,,heavy makeup,white skin,neutral,,,
00502.jpg,female,young,round head,,wavy hair,brown hair,,normal eyebrow,straight eyebrow,green eyes,small eyes,almond eyes,,,eye makeup,,pointy nose,,lipstick,closed mouth,,,,,,wearing makeup,white skin,happiness,happy,,
00034.jpg,woman,young,rectangle head,,,blonde hair,,normal eyebrow,straight eyebrow,gray eyes,small eyes,upturned eyes,,,eye makeup,,pointy nose,,lipstick,open mouth,,,,,,wearing makeup,white skin,happiness,happy,,
04103.jpg,man,young,oval head,,straight hair,black hair,,thin eyebrow,straight eyebrow,blue eyes,small eyes,deep set eyes,bags under eyes,narrow eyes,,,,big lips,,open mouth,,,beard,,,less makeup,white skin,happiness,smile,,
02719.jpg,woman,young,round head,,wavy hair,brown hair,,normal eyebrow,angled eyebrow,brown eyes,normal eyes,almond eyes,,narrow eyes,eye makeup,,,full lips,lipstick,open mouth,,,,,,wearing makeup,wheat colour skin,happiness,smile,,
01979.jpg,man,old,oval head,,straight hair,brown hair,,normal eyebrow,straight eyebrow,gray eyes,normal eyes,deep set eyes,bags under eyes,,,,bulbous nose,,,closed mouth,,mustache,beard,goatee,sideburns,less makeup,pale skin,neutral,,,
02127.jpg,female,young,round head,,wavy hair,black hair,,normal eyebrow,angled eyebrow,gray eyes,normal eyes,almond eyes,,,eye makeup,,,,lipstick,closed mouth,,,,,,heavy makeup,fair skin,neutral,,,
00560.jpg,female,young,square head,,wavy hair,brown hair,,thin eyebrow,angled eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,,,lipstick,closed mouth,,,,,,less makeup,pale skin,neutral,,,
01839.jpg,female,young,oval head,,wavy hair,brown hair,,thin eyebrow,angled eyebrow,brown eyes,small eyes,upturned eyes,,,eye makeup,,,,lipstick,open mouth,,,,,,heavy makeup,brown skin,happiness,happy,,
04537.jpg,woman,young,round head,,wavy hair,blonde hair,,thin eyebrow,round eyebrow,blue eyes,normal eyes,upturned eyes,,,eye makeup,,,thick lips,lipstick,open mouth,,,,,,wearing makeup,white skin,happiness,happy,,
00476.jpg,man,old,round head,receding hair,,gray hair,,thin eyebrow,straight eyebrow,black eyes,small eyes,deep set eyes,bags under eyes,,,,big nose,,,open mouth,double chin,,,,,less makeup,fair skin,happiness,,spectacles,
00720.jpg,woman,young,oval head,,wavy hair,brown hair,forehead occlusion,thin eyebrow,angled eyebrow,black eyes,normal eyes,upturned eyes,bags under eyes,,eye makeup,,,big lips,lipstick,closed mouth,,,,,,less makeup,pale skin,neutral,,,
04090.jpg,male,aged,oval head,,,black hair,,bushy eyebrow,straight eyebrow,black eyes,normal eyes,deep set eyes,bags under eyes,,,,big nose,full lips,,closed mouth,,mustache,beard,goatee,,less makeup,fair skin,neutral,,,
03806.jpg,male,old,round head,,wavy hair,black hair,,bushy eyebrow,round eyebrow,brown eyes,normal eyes,deep set eyes,bags under eyes,narrow eyes,eye makeup,,bulbous nose,full lips,,closed mouth,double chin,,,,,less makeup,fair skin,happiness,happy,,
04971.jpg,female,young,oval head,,wavy hair,brown hair,,normal eyebrow,angled eyebrow,green eyes,normal eyes,almond eyes,,,eye makeup,,,,lipstick,closed mouth,,,,,,heavy makeup,white skin,neutral,,,
04457.jpg,woman,young,round head,,straight hair,blonde hair,,normal eyebrow,angled eyebrow,gray eyes,small eyes,upturned eyes,,,eye makeup,,,,lipstick,open mouth,,,,,,wearing makeup,white skin,happiness,smile,,
04398.jpg,female,old,square head,,,blonde hair,,thin eyebrow,round eyebrow,gray eyes,small eyes,deep set eyes,bags under eyes,,eye makeup,,big nose,thick lips,lipstick,open mouth,,,,,,heavy makeup,white skin,happiness,happy,,
01243.jpg,female,old,triangle head,,wavy hair,black hair,,thin eyebrow,angled eyebrow,black eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,,lipstick,closed mouth,,,,,,less makeup,wheat colour skin,neutral,,,
